wl	n
26.0235	2.84419911625
26.0835	2.84363145982
26.1437	2.84313624707
26.2039	2.842713821
26.2643	2.8423645221
26.3249	2.8420887032
26.3856	2.84188671982
26.4464	2.84175893815
26.5073	2.84170571727
26.5685	2.84172744721
26.6297	2.84182452079
26.6911	2.84199735078
26.7526	2.84224636779
26.8143	2.84257202116
26.8761	2.84297478788
26.9381	2.8434551508
27.0002	2.84401364075
27.0624	2.84465080061
27.1248	2.8453671914
27.1873	2.84616343239
27.25	2.84704015918
27.3128	2.84799801783
27.3758	2.84903773109
27.4389	2.8501600137
27.5021	2.85136563938
27.5655	2.85265542288
27.6291	2.85403017823
27.6928	2.85549079812
27.7566	2.85703818972
27.8206	2.85867330625
27.8847	2.86039712739
27.949	2.86221066166
28.0134	2.86411499452
28.078	2.8661112098
28.1427	2.86820042771
28.2076	2.87038383433
28.2726	2.87266261722
28.3378	2.87503799467
28.4031	2.8775112548
28.4686	2.88008368174
28.5342	2.88275659655
28.6	2.88553135269
28.6659	2.88840933257
28.732	2.89139194323
28.7983	2.89448058379
28.8647	2.89767671515
28.9312	2.90098180295
28.9979	2.9043973062
29.0647	2.90792472257
29.1317	2.911565543
29.1989	2.91532129014
29.2662	2.91919346068
29.3337	2.92318356324
29.4013	2.92729312128
29.4691	2.93152363764
29.537	2.93587658954
29.6051	2.94035349468
29.6733	2.94495580402
29.7417	2.94968498942
29.8103	2.9545424703
29.879	2.95952966551
29.9479	2.96464796434
30.0169	2.96989871033
30.0861	2.97528322223
30.1555	2.98080277864
30.225	2.98645861887
30.2947	2.99225194896
30.3645	2.99818391194
30.4345	3.0042555838
30.5047	3.01046804412
30.575	3.01682224569
30.6455	3.02331914171
30.7161	3.02995957671
30.7869	3.03674436083
30.8579	3.04367419872
30.929	3.05074978225
31.0003	3.05797167868
31.0718	3.06534038981
31.1434	3.07285635037
31.2152	3.08051993614
31.2872	3.08833137598
31.3593	3.09629089031
31.4316	3.10439856449
31.504	3.11265440214
31.5767	3.12105834876
31.6495	3.12961021315
31.7224	3.13830975648
31.7955	3.14715663548
31.8688	3.15615040847
31.9423	3.16529054141
32.0159	3.17457640258
32.0897	3.18400727938
32.1637	3.19358237906
32.2379	3.20330077725
32.3122	3.21316147072
32.3867	3.22316340661
32.4613	3.23330537274
32.5362	3.24358609146
32.6112	3.25400423292
32.6863	3.26455832812
32.7617	3.2752468449
32.8372	3.28606815869
32.9129	3.29702054954
32.9888	3.3081022225
33.0648	3.31931131124
33.1411	3.3306458549
33.2175	3.34210381729
33.294	3.35368308505
33.3708	3.36538148041
33.4477	3.37719673876
33.5248	3.38912652094
33.6021	3.40116844548
33.6796	3.41332006136
33.7572	3.42557879206
33.835	3.43794212164
33.913	3.45040737464
33.9912	3.46297184185
34.0695	3.47563278426
34.1481	3.48838740188
34.2268	3.50123285681
34.3057	3.51416624176
34.3848	3.52718465489
34.464	3.54028507718
34.5435	3.55346453237
34.6231	3.56671995958
34.7029	3.58004834287
34.7829	3.59344651664
34.8631	3.60691140901
34.9435	3.62043983535
35.024	3.63402869305
35.1048	3.64767473963
35.1857	3.66137481989
35.2668	3.67512572101
35.3481	3.68892424879
35.4296	3.70276716123
35.5113	3.7166512753
35.5931	3.7305733564
35.6752	3.74453019979
35.7574	3.75851858548
35.8399	3.77253532295
35.9225	3.78657722834
36.0053	3.80064109633
36.0883	3.81472380476
36.1715	3.82882218047
36.2549	3.84293309467
36.3384	3.85705346992
36.4222	3.87118020463
36.5062	3.88531026981
36.5903	3.89944058964
36.6747	3.91356821756
36.7592	3.92769018125
36.844	3.94180352296
36.9289	3.95590535995
37.014	3.96999284772
37.0994	3.98406312239
37.1849	3.9981134409
37.2706	4.01214106008
37.3565	4.02614326344
37.4426	4.04011740027
37.5289	4.0540608854
37.6155	4.06797111577
37.7022	4.08184559854
37.7891	4.09568187555
37.8762	4.10947752939
37.9635	4.12323015432
38.051	4.13693750318
38.1387	4.15059726071
38.2267	4.16420720108
38.3148	4.17776521152
38.4031	4.1912692204
38.4916	4.20471707094
38.5804	4.21810687145
38.6693	4.23143660953
38.7584	4.2447044797
38.8478	4.25790855916
38.9373	4.27104718038
39.0271	4.28411854872
39.1171	4.29712106023
39.2072	4.31005309932
39.2976	4.32291312049
39.3882	4.33569964218
39.479	4.34841121991
39.57	4.36104649677
39.6612	4.37360413741
39.7527	4.38608289125
39.8443	4.3984815726
39.9362	4.41079903743
40.0282	4.42303415167
40.1205	4.43518592924
40.213	4.44725333444
40.3057	4.4592354559
40.3986	4.47113142154
40.4917	4.48294039531
40.5851	4.4946616294
40.6786	4.50629440662
40.7724	4.51783804245
40.8664	4.52929189447
40.9606	4.54065543376
41.055	4.55192813283
41.1497	4.56310955654
41.2445	4.57419921624
41.3396	4.58519676118
41.4349	4.59610190101
41.5304	4.60691432101
41.6262	4.617633749
41.7221	4.62826001099
41.8183	4.63879303949
41.9147	4.64923258609
42.0113	4.65957868936
42.1082	4.66983127679
42.2052	4.67999038668
42.3025	4.69005600384
42.4	4.70002827813
42.4978	4.70990730818
42.5958	4.71969324867
42.6939	4.72938624875
42.7924	4.73898662267
42.891	4.74849463756
42.9899	4.75791048525
43.089	4.76723456605
43.1883	4.77646723186
43.2879	4.78560881735
43.3877	4.79465973393
43.4877	4.80362047768
43.5879	4.81249142318
43.6884	4.82127315724
43.7891	4.8299661868
43.8901	4.83857093365
43.9913	4.84708801026
44.0927	4.85551806999
44.1943	4.8638616642
44.2962	4.87211939147
44.3983	4.88029184926
44.5006	4.88837983911
44.6032	4.89638388171
44.7061	4.90430470242
44.8091	4.91214309665
44.9124	4.919899719
45.0159	4.92757535239
45.1197	4.93517059165
45.2237	4.942686354
45.328	4.95012342583
45.4325	4.95748246923
45.5372	4.96476431037
45.6422	4.97196981761
45.7474	4.97909969951
45.8528	4.98615481841
45.9585	4.99313607902
46.0645	5.00004418342
46.1707	5.00688006547
46.2771	5.01364447529
46.3838	5.02033833463
46.4907	5.02696243083
46.5979	5.0335176834
46.7053	5.04000490211
46.813	5.04642493273
46.9209	5.05277866467
47.0291	5.05906694013
47.1375	5.06529064072
47.2461	5.07145057737
47.3551	5.07754769324
47.4642	5.08358280432
47.5736	5.08955668236
47.6833	5.09547030127
47.7932	5.10132448322
47.9034	5.10712005661
48.0138	5.11285786493
48.1245	5.118538744
48.2354	5.12416356661
48.3466	5.12973310482
48.4581	5.13524830237
48.5698	5.14070986524
48.6818	5.14611862458
48.794	5.15147552777
48.9065	5.15678121016
49.0192	5.16203656784
49.1322	5.16724232123
49.2455	5.17239938866
49.359	5.17750842641
49.4728	5.1825702533
49.5868	5.18758565589
49.7011	5.19255540223
49.8157	5.19748009712
49.9305	5.20236078062
50.0456	5.20719784773
50.161	5.21199221907
50.2766	5.21674468498
50.3925	5.22145582015
50.5087	5.22612623796
50.6251	5.23075686404
50.7419	5.23534826369
50.8588	5.23990116026
50.9761	5.24441613892
51.0936	5.24889387153
51.2114	5.25333504817
51.3294	5.25774031085
51.4477	5.26211027571
51.5663	5.26644548543
51.6852	5.27074668552
51.8044	5.27501443574
51.9238	5.2792492999
52.0435	5.28345188753
52.1635	5.28762266555
52.2837	5.2917624275
52.4042	5.29587147778
52.525	5.29995056448
52.6461	5.3040000951
52.7675	5.30802063915
52.8891	5.31201269725
53.011	5.31597686498
53.1332	5.31991355701
53.2557	5.3238233226
53.3785	5.32770655747
53.5015	5.33156375053
53.6249	5.33539544497
53.7485	5.33920205123
53.8724	5.34298399955
53.9966	5.34674179053
54.1211	5.35047578901
54.2458	5.35418640008
54.3709	5.35787406953
54.4962	5.36153928033
54.6218	5.36518230216
54.7478	5.3688035543
54.874	5.37240346744
55.0005	5.37598245549
55.1272	5.37954070441
55.2543	5.38307871465
55.3817	5.38659682651
55.5094	5.39009531118
55.6373	5.39357456742
55.7656	5.39703495004
55.8941	5.40047668853
56.023	5.40390009772
56.1521	5.40730552112
56.2816	5.41069322645
56.4113	5.41406352082
56.5414	5.41741691824
56.6717	5.42075332812
56.8024	5.42407311494
56.9333	5.4273766326
57.0645	5.43066410606
57.1961	5.43393590035
57.3279	5.43719203721
57.4601	5.44043278678
57.5926	5.44365861497
57.7253	5.44686961425
57.8584	5.45006583781
57.9918	5.45324774508
58.1254	5.45641551215
58.2594	5.45956915832
58.3937	5.46270917637
58.5284	5.46583560314
58.6633	5.46894845388
58.7985	5.47204820868
58.9341	5.47513499842
59.0699	5.47820885176
59.2061	5.48126999359
59.3426	5.48431884255
59.4794	5.48735507576
59.6165	5.49037929188
59.7539	5.49339125159
59.8917	5.49639154577
60.0297	5.49937993051
60.1681	5.50235687251
60.3068	5.50532231415
60.4458	5.50827638309
60.5852	5.51121920757
60.7248	5.51415103917
60.8648	5.51707185992
61.0051	5.519981811
61.1458	5.52288118176
61.2867	5.52576983338
61.428	5.52864816865
61.5696	5.5315159416
61.7115	5.53437347477
61.8538	5.53722081376
61.9964	5.54005831851
62.1393	5.54288548371
62.2825	5.545703087
62.4261	5.54851069095
62.57	5.55130859312
62.7143	5.55409674501
62.8588	5.55687545212
63.0037	5.55964481012
63.149	5.56240459451
63.2945	5.5651551389
63.4405	5.56789645132
63.5867	5.57062852494
63.7333	5.57335174232
63.8802	5.57606562329
64.0275	5.5787705796
64.1751	5.58146685391
64.323	5.58415399369
64.4713	5.58683252309
64.6199	5.58950214257
64.7689	5.59216316889
64.9182	5.59481562449
65.0678	5.59745946137
65.2178	5.60009472068
65.3682	5.60272151303
65.5189	5.60533996929
65.6699	5.60794996224
65.8213	5.61055167825
65.973	5.61314497564
66.1251	5.61573036714
66.2775	5.61830740649
66.4303	5.62087602141
66.5835	5.62343675586
66.7369	5.62598920683
66.8908	5.62853350613
67.045	5.63107011315
67.1995	5.63359857371
67.3545	5.63611916549
67.5097	5.63863164178
67.6653	5.6411362396
67.8213	5.6436332723
67.9777	5.64612219673
68.1344	5.64860357875
68.2914	5.6510766486
68.4489	5.65354267544
68.6067	5.65600029354
68.7648	5.65845059022
68.9233	5.66089310666
69.0822	5.66332813118
69.2415	5.66575523435
69.4011	5.66817504301
69.5611	5.67058702946
69.7214	5.67299156917
69.8822	5.67538863982
70.0433	5.67777804575
70.2047	5.6801603376
70.3666	5.68253476366
70.5288	5.68490198062
70.6914	5.6872614633
70.8543	5.68961367028
71.0177	5.69195832877
71.1814	5.69429615761
71.3455	5.69662601597
71.5099	5.6989486539
71.6748	5.7012638997
71.84	5.70357213183
72.0056	5.70587298235
72.1716	5.70816628683
72.338	5.71045275484
72.5047	5.71273175511
72.6719	5.71500326479
72.8394	5.71726793346
73.0073	5.7195249456
73.1756	5.72177502834
73.3443	5.72401818576
73.5134	5.72625350707
73.6828	5.728482172
73.8527	5.73070382925
74.0229	5.73291798214
74.1936	5.73512504477
74.3646	5.73732516764
74.536	5.73951835238
74.7079	5.74170408791
74.8801	5.74388304232
75.0527	5.74605504013
75.2257	5.74821942197
75.3991	5.75037688319
75.5729	5.75252790584
75.7472	5.75467142002
75.9218	5.75680829222
76.0968	5.75893814
76.2722	5.76106090349
76.448	5.76317666293
76.6243	5.76528497671
76.8009	5.76738713353
76.9779	5.76948200493
77.1554	5.77157047214
77.3333	5.77365099179
77.5115	5.77572550949
77.6902	5.77779331979
77.8693	5.77985363303
78.0488	5.78190696324
78.2287	5.78395369325
78.4091	5.78599436692
78.5898	5.78802740482
78.771	5.79005389359
78.9526	5.79207344861
79.1346	5.79408602567
79.317	5.79609189154
79.4999	5.79809147115
79.6831	5.80008355027
79.8668	5.80206961866
80.0509	5.80404851186
80.2355	5.80602107778
80.4204	5.80798666008
80.6058	5.80994498368
80.7916	5.81189719366
80.9779	5.81384342835
81.1645	5.81578194185
81.3516	5.81771473045
81.5392	5.81963964874
81.7271	5.82155849587
81.9155	5.82347112003
82.1044	5.82537712942
82.2936	5.82727655535
82.4834	5.82916920024
82.6735	5.83105540202
82.8641	5.8329344058
83.0551	5.83480749562
83.2466	5.83667412463
83.4385	5.83853393451
83.6308	5.84038731231
83.8236	5.84223430022
84.0168	5.84407430654
84.2105	5.84590876558
84.4046	5.84773627361
84.5992	5.84955810503
84.7942	5.85137165048
84.9897	5.85318049216
85.1856	5.85498230919
85.382	5.85677774001
85.5788	5.85856719131
85.7761	5.86034966759
85.9738	5.86212665436
86.172	5.86389665614
86.3707	5.86565976111
86.5698	5.86741735131
86.7693	5.86916831181
86.9694	5.87091323738
87.1699	5.87265268471
87.3708	5.87438426744
87.5722	5.87611038073
87.7741	5.87783103563
87.9764	5.87954407945
88.1792	5.88125143255
88.3825	5.88295306273
88.5862	5.88464770514
88.7905	5.88633711074
88.9951	5.88801904405
89.2003	5.8896965213
89.4059	5.89136682581
89.612	5.89303153485
89.8186	5.89469011668
90.0257	5.89634173327
90.2332	5.89798828757
90.4412	5.8996277464
90.6497	5.9012624222
90.8587	5.90288956695
91.0681	5.90451203564
91.278	5.90612834099
91.4885	5.90773852397
91.6994	5.90934280208
91.9108	5.91094071443
92.1226	5.91253349314
92.335	5.91411973784
92.5478	5.9156997151
92.7612	5.91727438728
92.975	5.91884281111
93.1894	5.92040540795
93.4042	5.92196242315
93.6195	5.92351353427
93.8353	5.92505859763
94.0516	5.92659919821
94.2684	5.92813244214
94.4857	5.92966039077
94.7036	5.93118187525
94.9219	5.93269836549
95.1407	5.93420916777
95.36	5.93571421169
95.5798	5.93721404052
95.8002	5.93870754424
96.021	5.94019487763
96.2424	5.94167717324
96.4642	5.94315373836
96.6866	5.94462530388
96.9095	5.9460908585
97.1329	5.94755072572
97.3568	5.94900435372
97.5812	5.95045316863
97.8062	5.95189615836
98.0316	5.95333425775
98.2576	5.95476544236
98.4841	5.95619267384
98.7112	5.95761358019
98.9387	5.95902907339
99.1668	5.9604387247
99.3954	5.96184429332
99.6245	5.96324280391
99.8542	5.96463790827
100.084	5.96602560098
100.315	5.96740919745
100.546	5.96878730807
100.778	5.97015855919
101.01	5.97152603957
101.243	5.97288787698
101.477	5.97424361738
101.711	5.97559488712
101.945	5.97694145398
102.18	5.97828192803
102.416	5.97961707898
102.652	5.98094748176
102.888	5.98227300938
103.126	5.98359159052
103.363	5.98490660029
103.602	5.98621654121
103.84	5.98751976737
104.08	5.98881958358
104.32	5.99011291991
104.56	5.99140270397
104.801	5.9926865206
105.043	5.99396578445
105.285	5.99523913291
105.528	5.99650726097
105.771	5.99777092986
106.015	5.99902946417
106.259	6.00028382044
106.504	6.00153227616
106.75	6.00277540556
106.996	6.00401513356
107.242	6.00524828185
107.49	6.00647679719
107.737	6.00770197495
107.986	6.00892100768
108.235	6.01013478222
108.484	6.0113439786
108.734	6.01254813607
108.985	6.01374843363
109.236	6.01494307501
109.488	6.01613388791
109.74	6.01731830462
109.993	6.01850056959
110.247	6.01967652034
110.501	6.02084727836
110.756	6.02201499808
111.011	6.02317432876
111.267	6.0243329842
111.523	6.02548445991
111.781	6.02663408354
112.038	6.02777645206
112.297	6.02891413516
112.555	6.03004892995
112.815	6.03117722069
113.075	6.03230232001
113.336	6.03342313106
113.597	6.03453843305
113.859	6.03564943548
114.121	6.03675650444
114.384	6.03785880635
114.648	6.03895674872
114.912	6.04005069692
115.177	6.04113880993
115.443	6.04222398903
115.709	6.04330162377
115.976	6.04437785352
116.243	6.04544957681
116.511	6.04651519826
116.779	6.04757955023
117.049	6.04863735777
117.318	6.04968940645
117.589	6.05073888271
117.86	6.05178496755
118.132	6.05282455363
118.404	6.053861316
118.677	6.05489403582
118.951	6.05592274035
119.225	6.05694532871
119.5	6.05796328945
119.775	6.05898052702
120.051	6.0599929322
120.328	6.0609988949
120.605	6.06200011355
120.883	6.06300149128
121.162	6.06399595202
121.441	6.06498495117
121.721	6.06596992765
122.002	6.06695381333
122.283	6.06793167454
122.565	6.06890647487
122.847	6.06987663395
123.131	6.07084152639
123.415	6.07180430761
123.699	6.07276102898
123.984	6.07371778816
124.27	6.07466739299
124.556	6.07561192781
124.844	6.07655488612
125.131	6.07749561558
125.42	6.07842726166
125.709	6.07936119803
125.999	6.08028578801
126.289	6.08120701238
126.58	6.08212814208
126.872	6.08304275057
127.165	6.08395175903
127.458	6.08486018776
127.752	6.08576491447
128.046	6.08666569084
128.341	6.08756079898
128.637	6.08845404724
128.934	6.08934280217
129.231	6.09022564007
129.529	6.09110796824
129.827	6.09198493763
130.127	6.09285822607
130.427	6.09373129557
130.727	6.09459599507
131.029	6.09545844959
131.331	6.0963166956
131.633	6.09717524859
131.937	6.09802775612
132.241	6.0988733434
132.546	6.09972040785
132.851	6.10056123474
133.158	6.10139985188
133.465	6.10223486637
133.772	6.10306389938
134.081	6.10388849506
134.39	6.10471410743
134.7	6.10553270975
135.01	6.10635185585
135.321	6.10716667053
135.633	6.10797671379
135.946	6.1087791678
136.259	6.10958721114
136.573	6.11038232721
136.888	6.11118168324
137.204	6.11196951892
137.52	6.11276216172
137.837	6.11354744833
138.155	6.11432795212
138.473	6.11511257278
138.793	6.11588803555
139.113	6.11665705862
139.433	6.1174323308
139.755	6.11819725107
140.077	6.11895707831
140.4	6.11971771146
140.723	6.12047373433
141.048	6.12122956174
141.373	6.12197712858
141.699	6.12272113229
142.025	6.12346711172
142.353	6.12421024429
142.681	6.12494627153
143.01	6.12567912003
143.34	6.12641431337
143.67	6.12713881288
144.001	6.12786481677
144.333	6.12858267352
144.666	6.12930264172
144.999	6.13001987922
145.334	6.1307333598
145.669	6.13144103893
146.005	6.13215027497
146.341	6.13285584349
146.678	6.13355388688
147.017	6.13424864308
147.355	6.13494412994
147.695	6.13563268707
148.036	6.13632041681
148.377	6.13700914993
148.719	6.1376894444
149.062	6.13837256233
149.405	6.13905172102
149.75	6.13972268556
150.095	6.14039286443
150.441	6.14105635512
150.788	6.14172565172
151.135	6.14238627511
151.484	6.14304072041
151.833	6.14370165694
152.183	6.14435976014
152.534	6.1450038219
152.886	6.14565191551
153.238	6.14629705809
153.591	6.14694449989
153.945	6.14757987414
154.3	6.14822364168
154.656	6.14885188732
155.012	6.1494896076
155.37	6.15011284782
155.728	6.15073473625
156.087	6.15136150005
156.447	6.15198626012
156.807	6.15260190627
157.169	6.15321902188
157.531	6.15383154052
157.894	6.15443662395
158.258	6.15504698584
158.623	6.15565040921
158.989	6.15625838676
159.355	6.15685709734
159.723	6.15744702731
160.091	6.15803647355
160.46	6.15863618537
160.83	6.15922787243
161.2	6.15981578923
161.572	6.16039509489
161.945	6.16097284232
162.318	6.16155591717
162.692	6.16212436393
163.067	6.16270715547
163.443	6.16327723725
163.82	6.16384477215
164.197	6.1644111967
164.576	6.16497372681
164.955	6.16552867899
165.336	6.16609266543
165.717	6.16665557838
166.099	6.16719962046
166.482	6.16775844472
166.865	6.16830614301
167.25	6.16884555847
167.636	6.16939492364
168.022	6.16993558719
168.409	6.17048249714
168.798	6.171014147
169.187	6.17154692174
169.577	6.17207719938
169.968	6.17261947361
170.359	6.17313812247
170.752	6.17367717581
171.146	6.17418230724
171.54	6.1747165098
171.936	6.17523306032
172.332	6.17574031278
172.729	6.17626448443
173.128	6.17677613436
173.527	6.17729096703
173.927	6.17779544255
174.328	6.17829296639
174.73	6.17880129984
175.132	6.17928971994
175.536	6.17978931892
175.941	6.18029392969
176.346	6.18078404521
176.753	6.18127739334
177.16	6.18177552665
177.569	6.18225928704
177.978	6.18275109365
178.388	6.18322444615
178.8	6.18370590539
179.212	6.18418522323
179.625	6.18466245595
180.039	6.18513761287
180.454	6.18561065727
180.87	6.18608160109
181.287	6.18655051515
181.705	6.18701730437
182.124	6.18748209569
182.543	6.18794480525
182.964	6.18840548154
183.386	6.18886414648
183.809	6.18932078199
184.233	6.18977538581
184.657	6.1902280107
185.083	6.19067860396
185.51	6.19112726476
185.937	6.19157390631
186.366	6.19201858643
186.795	6.19246130385
187.226	6.19290206124
187.658	6.19334089632
188.09	6.19377775323
188.524	6.19421271595
188.958	6.19464572534
189.394	6.19507684608
189.831	6.19550606367
190.268	6.19593337734
190.707	6.19635878512
191.146	6.19678235406
191.587	6.19720398577
192.029	6.19762379478
192.471	6.19804173451
192.915	6.19845785195
193.36	6.19887209935
193.806	6.1992845094
194.252	6.19969511059
194.7	6.20010386181
195.149	6.20051083476
195.599	6.20091601234
196.05	6.20131935085
196.502	6.20172092592
196.955	6.20212072062
197.409	6.20251877243
197.864	6.20291504372
198.32	6.2033095343
198.777	6.20370226032
199.235	6.2040932869
199.695	6.2044825629
200.155	6.20487011694
200.616	6.20525591618
201.079	6.20564004414
201.542	6.20602248079
202.007	6.2064031802
202.473	6.20678216503
202.939	6.20715953347
203.407	6.20753518531
203.876	6.20790917176
204.346	6.20828151166
204.817	6.20865216579
205.289	6.20902119777
205.763	6.20938856377
206.237	6.20975431557
206.712	6.21011842678
207.189	6.2104809352
207.666	6.21084183047
208.145	6.21120111665
208.625	6.21155881492
209.106	6.21191488591
209.588	6.21226939314
210.071	6.21262232145
210.555	6.21297368336
211.041	6.21332345651
211.527	6.21367168364
212.015	6.21401836007
212.504	6.21436350898
212.993	6.21470709532
213.484	6.21504916084
213.977	6.21538968312
214.47	6.21572874787
214.964	6.21606623764
215.46	6.21640223518
215.957	6.21673673743
216.454	6.21706972934
216.953	6.21740126214
217.453	6.21773133305
217.955	6.21805990692
218.457	6.21838698371
218.961	6.21871263186
219.466	6.21903686374
219.971	6.2193595784
220.479	6.2196808794
220.987	6.22000073634
221.496	6.22031916698
222.007	6.22063619409
222.519	6.22095178825
223.032	6.2212659451
223.546	6.22157875857
224.061	6.2218901376
224.578	6.22220011197
225.095	6.22250874885
225.614	6.22281596499
226.134	6.22312182673
226.656	6.22342628719
227.178	6.22372943514
227.702	6.22403117984
228.227	6.22433158883
228.753	6.22463066214
229.28	6.2249284155
229.809	6.22522481011
230.338	6.22551985305
230.869	6.22581361917
231.402	6.22610603139
231.935	6.22639717072
232.47	6.22668699457
233.006	6.22697546764
233.543	6.22726270202
234.081	6.22754866051
234.621	6.227833321
235.162	6.22811668215
235.704	6.22839877997
236.247	6.22867967009
236.792	6.22895923073
237.337	6.22923757931
237.885	6.2295146933
238.433	6.22979047255
238.983	6.23006508784
239.534	6.23033847584
240.086	6.2306106407
240.639	6.23088155959
241.194	6.23115125018
241.75	6.23141973956
242.307	6.23168704002
242.866	6.23195313714
243.426	6.23221798785
243.987	6.23248172911
244.549	6.23274423148
245.113	6.23300557259
245.678	6.23326577182
246.244	6.23352476951
246.812	6.23378261439
247.381	6.2340392789
247.951	6.23429477114
248.523	6.23454917854
249.096	6.23480240978
249.67	6.23505450559
250.246	6.23530545372
250.822	6.23555531598
251.401	6.23580401866
251.98	6.23605160484
252.561	6.23629809553
253.143	6.236543395
253.727	6.23678765963
254.312	6.23703088167
254.898	6.23727292183
255.486	6.23751394055
256.074	6.23775380106
256.665	6.23799262372
257.256	6.23823039765
257.85	6.2384669923
258.444	6.23870267259
259.04	6.23893719087
259.637	6.2391706318
260.235	6.23940306358
260.835	6.23963444378
261.437	6.23986479753
262.039	6.24009412168
262.643	6.24032241708
263.249	6.24054965438
263.856	6.24077590004
264.464	6.24100111735
265.073	6.24122528913
265.685	6.24144847106
266.297	6.24167062887
266.911	6.24189173764
267.526	6.24211200719
268.143	6.24233111231
268.761	6.24254937111
269.381	6.24276656395
270.002	6.24298275787
270.624	6.2431980154
271.248	6.24341228535
271.873	6.24362560737
272.5	6.2438380085
273.128	6.24404938456
273.758	6.24425984988
274.389	6.24446927213
275.021	6.24467789872
275.655	6.24488548103
276.291	6.24509211688
276.928	6.2452978483
277.566	6.24550264617
278.206	6.24570662137
278.847	6.24590953237
279.49	6.24611156493
280.134	6.24631265689
280.78	6.24651287818
281.427	6.24671221608
282.076	6.24691062862
282.726	6.24710815139
283.378	6.2473047549
284.031	6.24750053709
284.686	6.24769538388
285.342	6.24788935003
286	6.24808250541
286.659	6.24827467707
287.32	6.24846604784
287.983	6.24865651192
288.647	6.24884612753
289.312	6.24903485514
289.979	6.24922288925
290.647	6.24940992091
291.317	6.24959614745
291.989	6.24978150131
292.662	6.24996601475
293.337	6.25014972219
294.013	6.25033263551
294.691	6.25051468042
295.37	6.25069594733
296.051	6.25087628028
296.733	6.25105586035
297.417	6.25123467079
298.103	6.25141267155
298.79	6.25158980674
299.479	6.25176614479
300.169	6.25194171149
300.861	6.25211649635
301.555	6.25229039929
302.25	6.25246365372
302.947	6.25263598085
303.645	6.25280758645
304.345	6.25297839833
305.047	6.25314853916
305.75	6.25331783072
306.455	6.2534863948
307.161	6.25365425244
307.869	6.25382111327
308.579	6.25398742424
309.29	6.25415294095
310.003	6.25431764461
310.718	6.25448160974
311.434	6.25464493057
312.152	6.25480740578
312.872	6.25496933511
313.593	6.25513032586
314.316	6.25529063504
315.04	6.2554502294
315.767	6.25560910662
316.495	6.25576723891
317.224	6.25592463648
317.955	6.25608140652
318.688	6.25623746688
319.423	6.25639272879
320.159	6.25654731918
320.897	6.2567012434
321.637	6.25685443022
322.379	6.25700687741
323.122	6.2571587106
323.867	6.25730977268
324.613	6.25746034939
325.362	6.25760998894
326.112	6.25775897527
326.863	6.25790753425
327.617	6.25805523342
328.372	6.2582023384
329.129	6.25834862758
329.888	6.25849443827
330.648	6.2586394256
331.411	6.25878386128
332.175	6.25892760601
332.94	6.25907072229
333.708	6.2592130932
334.477	6.25935488508
335.248	6.25949615873
336.021	6.25963663697
336.796	6.25977649265
337.572	6.25991577266
338.35	6.26005434737
339.13	6.26019222706
339.912	6.26032960615
340.695	6.26046640864
341.481	6.26060246328
342.268	6.26073799183
343.057	6.26087286059
343.848	6.2610070745
344.64	6.26114077196
345.435	6.26127384023
346.231	6.26140626229
347.029	6.26153805554
347.829	6.26166928024
348.631	6.26179998391
349.435	6.26192999826
350.24	6.26205956434
351.048	6.26218831736
351.857	6.26231658267
352.668	6.26244424762
353.481	6.26257134755
354.296	6.26269786978
355.113	6.26282393352
355.931	6.26294931537
356.752	6.26307417818
357.574	6.26319832991
358.399	6.26332209229
359.225	6.26344509273
360.053	6.26356772549
360.883	6.26368977583
361.715	6.26381122397
362.549	6.26393222793
363.384	6.26405257568
364.222	6.26417226116
365.062	6.26429154789
365.903	6.26441025392
366.747	6.2645284751
367.592	6.26464596869
368.44	6.26476324824
369.289	6.26487967728
370.14	6.26499575353
370.994	6.2651112312
371.849	6.26522626202
372.706	6.26534087579
373.565	6.26545470877
374.426	6.2655681319
375.289	6.26568105956
376.155	6.26579330437
377.022	6.26590518902
377.891	6.26601671665
378.762	6.26612752787
379.635	6.26623790104
380.51	6.26634769175
381.387	6.26645713527
382.267	6.26656599208
383.148	6.26667447066
384.031	6.26678221984
384.916	6.26688949139
385.804	6.26699653312
386.693	6.26710292294
387.584	6.26720886194
388.478	6.26731422389
389.373	6.26741915352
390.271	6.26752370829
391.171	6.2676276497
392.072	6.2677312106
392.976	6.2678343129
393.882	6.26793675202
394.79	6.26803887409
395.7	6.2681404946
396.612	6.26824193699
397.527	6.26834272308
398.443	6.2684429992
399.362	6.26854264261

wl	k
0.120051	1.251165144
0.120328	1.25570174001
0.120605	1.26017238822
0.120883	1.26457143875
0.121162	1.26889310418
0.121441	1.27313147263
0.121721	1.27728052276
0.122002	1.28133414092
0.122283	1.28528614047
0.122565	1.28913028326
0.122847	1.29286030345
0.123131	1.29646993358
0.123415	1.29995293294
0.123699	1.30330311821
0.123984	1.30651439628
0.12427	1.30958079913
0.124556	1.31249652068
0.124844	1.31525595544
0.125131	1.3178537386
0.12542	1.32028478746
0.125709	1.32254434379
0.125999	1.32462801672
0.126289	1.32653182591
0.12658	1.32825224428
0.126872	1.32978624018
0.127165	1.3311313181
0.127458	1.33228555768
0.127752	1.33324765023
0.128046	1.33401693239
0.128341	1.33459341614
0.128637	1.33497781476
0.128934	1.33517156408
0.129231	1.33517683854
0.129529	1.3349965616
